UMAP1,UMAP2,leiden,cell_type,is_KC,rut_expression
-2.1095493,-1.9626107,48,99,0,0.0
-2.2443223,-3.8579545,48,12,0,3.0
-1.6079631,1.3154726,56,80,0,2.0
2.1977663,1.4526091,51,87,0,0.0
2.0277374,-2.7435648,49,67,0,0.0
1.1887712,1.5781906,56,57,0,0.0
7.696224,8.665679,57,AST,0,0.0
1.2790668,-6.30907,52,108,0,0.0
0.49457344,9.304818,49,5,0,1.0
4.074341,-2.7355783,50,24,0,0.0
-1.9063272,-0.6952274,49,LC10a/b,0,0.0
-2.399457,-10.843957,50,Mi15,0,0.0
-5.685247,0.6980728,49,Mi9,0,0.0
9.941589,2.368552,52,CTX,0,0.0
0.814811,1.1058444,56,57,0,0.0
2.8747878,0.46144602,54,72,0,0.0
1.1522496,-3.237842,49,67,0,0.0
-3.1180062,-5.1615396,50,18,0,1.0
-6.6804857,-3.278826,49,181,0,0.0
-1.8387268,-4.1064396,48,64,0,0.0
-1.6654181,2.6804757,55,69,0,2.0
-10.523461,8.095352,49,G-KC,1,3.0
8.33231,5.504411,51,ENS,0,0.0
0.062389076,-6.8586173,52,6,0,0.0
-0.58703595,-4.438037,48,36,0,1.0
-5.652603,0.73845315,49,Mi9,0,0.0
8.433888,3.9988449,51,ENS,0,0.0
-2.4547176,-7.329283,49,8,0,0.0
-1.5736121,-5.6544027,50,66,0,2.0
7.9448776,1.4597225,50,CSM,0,0.0
-9.99724,6.727566,49,G-KC,1,2.0
0.75961363,-4.8041854,49,7,0,0.0
1.9216876,-3.188544,49,198,0,1.0
0.44807768,-2.5071375,51,53,0,0.0
-0.3600432,-3.1177998,48,86,0,0.0
-1.4626894,-1.6519535,48,27,0,0.0
-0.024751782,1.4306558,56,57,0,2.0
9.426488,-1.3375392,50,90,0,1.0
-3.1558278,-4.8096004,50,150,0,1.0
-2.7094047,-8.470879,49,84,0,1.0
0.912073,1.4222254,56,57,0,0.0
-0.80082667,-9.238634,49,195,0,0.0
-0.14019327,9.408937,49,5,0,0.0
-2.4184496,-2.6284814,49,138,0,1.0
6.7931466,5.828179,57,AST,0,0.0
-1.7822101,-3.6184404,50,147,0,1.0
-0.9350507,-4.1631484,48,64,0,0.0
-1.2673293,-2.3549652,48,82,0,1.0
-13.372826,-2.5962272,50,T1,0,0.0
-1.5907565,-7.4593534,49,8,0,2.0
-1.3751734,1.0298864,56,19,0,0.0
-1.9542065,-5.3952136,50,150,0,1.0
7.544044,8.830742,57,AST,0,0.0
-1.1186454,-0.2996848,56,80,0,0.0
0.13563024,-8.927442,49,dFB_A,0,2.0
-11.531898,-4.028747,53,192,0,2.0
-0.334575,3.5909262,55,Tm20,0,0.0
-2.474931,-0.0047727823,49,152,0,0.0
-7.387925,2.457055,51,Tm3,0,0.0
10.036297,4.6738896,51,ENS,0,0.0
-4.4029164,-2.269763,49,139,0,0.0
-9.345329,6.2848463,50,A/B-KC,1,1.0
-2.2035854,-3.8356106,48,12,0,0.0
-10.803493,8.337048,49,G-KC,1,0.0
10.321149,4.5535603,51,ENS,0,0.0
4.2550497,0.075319454,54,Dm3,0,1.0
2.0249164,-0.9096713,49,101,0,5.0
1.8385788,-5.7472076,49,23,0,0.0
1.7132584,-5.611085,49,23,0,0.0
1.8805763,-13.289978,49,Tm1/TmY8,0,0.0
1.6627727,-2.7397432,49,Dm12,0,0.0
0.13227281,-0.70517176,48,25,0,0.0
-4.1454797,-5.9014344,50,214,0,2.0
-2.9275327,-4.429414,49,95,0,0.0
-0.56065255,-5.5660615,48,Capa,0,0.0
0.8954794,-1.7579674,51,53,0,1.0
9.472435,1.3261247,50,CSM,0,0.0
2.2534661,-4.241652,49,23,0,2.0
8.122993,4.9055347,51,ENS,0,0.0
-6.199787,5.645264,50,Tm9,0,0.0
7.6239033,8.908835,57,AST,0,0.0
-2.9241126,8.6322775,51,26,0,0.0
-0.81032145,-4.234416,48,38,0,0.0
-7.2793927,-4.736499,53,Poxn,0,0.0
-4.82982,1.13778,49,Tm5c,0,0.0
-4.0410643,-6.0084114,51,OPN,0,7.0
-0.15728308,-0.6312118,48,27,0,0.0
2.4928646,-9.172265,52,LLPC1,0,1.0
-3.5538986,-6.6517787,50,14,0,2.0
8.070891,3.8596957,51,ENS,0,0.0
-7.6890626,-8.075614,50,159,0,0.0
7.047538,5.9227695,57,AST,0,0.0
-2.7852156,-3.4807181,48,91,0,0.0
-11.272547,2.5066648,49,T2,0,0.0
-0.36047462,-1.9785552,48,25,0,0.0
7.511314,3.2423594,49,5,0,0.0
-13.05368,2.236044,49,T3,0,0.0
4.7668858,0.5047265,54,Dm3,0,0.0
-1.5948011,-4.797741,50,106,0,0.0
9.50314,5.8952856,51,ENS,0,0.0
7.511106,8.925116,57,AST,0,0.0
8.743559,8.285868,57,AST,0,0.0
-0.123804085,2.6698983,55,Tm20,0,0.0
11.105938,4.513703,51,ENS,0,0.0
-2.3635952,1.4871098,56,19,0,0.0
-2.3711429,0.3950868,55,205,0,0.0
10.846548,4.1700883,51,ENS,0,0.0
2.3593457,-0.061402038,54,72,0,0.0
-0.8568956,-4.7459803,48,11,0,2.0
2.6962955,-0.3362557,54,125,0,0.0
-1.046767,0.85741717,56,80,0,1.0
-9.194237,-0.7146915,50,121,0,0.0
-7.2308793,-5.15545,53,Poxn,0,2.0
6.2499185,5.7696433,57,AST,0,0.0
9.46297,2.304423,52,CTX,0,0.0
10.330685,-5.9440613,51,PLM,0,0.0
10.998531,4.7748957,51,ENS,0,0.0
0.65284616,-0.1849844,56,199,0,0.0
1.4020523,3.1606047,52,TmY3,0,0.0
11.024331,5.071968,51,ENS,0,0.0
2.9671133,-0.3566962,54,125,0,0.0
-15.606408,-2.9567087,50,T1,0,1.0
-7.0782857,-1.0791434,50,167,0,0.0
-6.0311885,5.6021705,50,Tm9,0,2.0
1.2088205,-5.3039336,49,23,0,1.0
-3.384939,-3.3721645,49,63,0,0.0
-0.8051298,-2.0942855,48,91,0,2.0
10.18858,4.6313615,51,ENS,0,0.0
1.2377557,-5.514955,49,23,0,6.0
-0.691535,-6.3581715,51,115,0,0.0
2.4071248,-4.482973,49,129,0,3.0
5.723406,4.717538,57,65,0,0.0
2.3240273,7.369895,53,T4/T5,0,0.0
1.1570244,-4.7839084,49,23,0,0.0
7.8792105,3.6911077,51,ENS,0,0.0
-4.6491346,-1.6087751,49,65,0,0.0
6.5132904,6.0590625,57,AST,0,0.0
1.7694601,-1.1681001,49,101,0,0.0
-3.5013156,-5.6717377,50,14,0,3.0
6.2568636,6.152954,57,AST,0,0.0
4.7546816,-2.9844615,50,24,0,1.0
1.0543436,-7.0800033,52,6,0,1.0
-1.6577233,0.82605726,55,140,0,0.0
2.6230254,0.08976159,54,72,0,1.0
5.0331364,3.8763726,57,65,0,1.0
4.5445642,0.33939272,54,Dm3,0,0.0
2.689052,-0.027520552,54,72,0,0.0
-1.6710951,-4.4319806,48,120,0,1.0
11.519586,5.041109,51,ENS,0,0.0
11.255513,4.93523,51,ENS,0,0.0
-4.937707,-11.459139,50,OCTY,0,2.0
6.9122167,6.0277324,57,AST,0,0.0
-0.1344894,-0.89532524,48,27,0,0.0
-0.18514232,-4.933388,48,120,0,3.0
6.0839977,7.030258,57,AST,0,0.0
-2.0173597,-5.434717,50,66,0,0.0
0.0106229335,-4.876668,48,94,0,2.0
6.164157,5.756456,57,AST,0,0.0
7.2117825,4.0062504,51,ENS,0,0.0
1.0290377,1.68239,56,57,0,2.0
-5.953942,-1.4134442,49,42,0,4.0
0.8521701,1.5586413,56,57,0,0.0
0.46740788,-4.079168,57,65,0,0.0
-1.3178478,-3.4447415,48,11,0,1.0
0.005597287,-11.064357,51,98,0,4.0
8.258804,3.8954194,51,ENS,0,0.0
-3.4212756,-3.2689023,49,39,0,2.0
1.7944094,-13.557921,49,Tm1/TmY8,0,0.0
3.7087994,5.8816915,53,65,0,0.0
-3.0088758,-2.7821152,49,63,0,1.0
2.2553537,-4.812625,49,129,0,1.0
-1.9593846,-5.1281757,48,168,0,3.0
-7.655192,0.099988446,51,TmY5a,0,1.0
2.1435018,-1.6836721,49,LPi-34,0,2.0
2.5803413,0.1006181,54,72,0,0.0
0.593263,-3.85266,49,7,0,1.0
3.6977367,-3.6787817,49,162,0,0.0
7.5579376,8.787486,57,AST,0,0.0
-0.8012542,-3.199172,48,64,0,0.0
2.6682076,7.500452,53,T4/T5,0,0.0
2.9907668,-2.3762147,50,113,0,1.0
1.6419466,5.938979,53,T4/T5,0,0.0
-2.7106314,8.354469,51,26,0,0.0
-7.363964,-4.8232255,53,Poxn,0,1.0
-2.3081722,11.583136,52,Dm8/Dm11,0,1.0
-6.0154815,-3.4045985,51,58,0,1.0
11.698826,5.122894,51,ENS,0,0.0
-9.010282,5.778594,50,A/B-KC,1,5.0
-3.8558154,-4.7990265,50,14,0,1.0
1.0404739,-5.2277484,49,146,0,2.0
8.896079,6.359257,51,ENS,0,0.0
7.9508085,8.341348,57,AST,0,0.0
10.265937,5.199482,51,ENS,0,0.0
-7.247685,-4.829559,53,Poxn,0,2.0
4.7105126,0.2975861,54,Dm3,0,0.0
1.6785166,-13.443163,49,Tm1/TmY8,0,0.0
-0.3822719,9.3838,49,5,0,0.0
-0.5860978,-2.8026683,48,91,0,1.0
-1.1640716,0.4771141,55,55,0,0.0
3.4074917,-4.563024,49,119,0,1.0
10.861614,2.9217849,51,PNG,0,1.0
-9.689314,8.8238735,49,G-KC,1,7.0
-3.6491413,-5.0707445,50,14,0,2.0
4.997286,0.32319275,54,Dm3,0,0.0
8.617706,2.375214,52,CTX,0,0.0
1.0738404,-8.791414,52,49,0,1.0
-1.0937818,-4.8984323,50,30,0,1.0
-1.3016087,2.6721702,55,83,0,0.0
-3.099692,2.1774392,49,188,0,1.0
6.8564634,3.481186,51,33,0,1.0
-8.194153,2.1833565,51,Tm3,0,0.0
-2.666407,-4.4371095,50,138,0,0.0
-6.0821977,5.6057596,50,Tm9,0,1.0
0.74086666,-1.2980753,48,Dm12,0,0.0
-0.062614776,-1.1713837,48,27,0,0.0
4.699627,-5.768047,53,Clock_C,0,1.0
-1.6762887,-2.9496975,48,11,0,0.0
-10.858534,7.637022,49,G-KC,1,4.0
4.2955685,0.13787924,54,Dm3,0,0.0
5.2872877,0.4336099,54,Dm3,0,0.0
1.0175668,-5.4850097,49,23,0,1.0
-7.132883,0.06532311,51,TmY5a,0,1.0
-1.6015726,-1.7806512,48,91,0,0.0
0.8024391,-5.3507156,49,130,0,2.0
1.9937145,-4.561851,49,129,0,0.0
-2.77292,-6.039293,50,14,0,1.0
-1.6886065,-3.8088517,50,79,0,1.0
-9.927726,8.485001,49,G-KC,1,3.0
-9.806717,8.71878,49,G-KC,1,3.0
2.017066,-13.350606,49,Tm1/TmY8,0,0.0
2.860576,-0.49204344,54,125,0,0.0
-0.7511461,-3.7915106,48,64,0,2.0
-3.6225443,-4.669216,50,14,0,1.0
-6.1338825,5.5879326,50,Tm9,0,0.0
2.8491046,-7.0436187,52,108,0,1.0
-0.20715198,-3.9722722,48,86,0,2.0
0.90275735,-3.8603194,49,7,0,2.0
-1.0411036,6.407458,52,C2,0,0.0
-13.181365,2.022332,49,T3,0,1.0
-0.50920695,-6.5839934,51,115,0,0.0
3.0099795,11.096414,51,C3,0,0.0
1.6074634,-2.5492227,49,78,0,4.0
-7.8163753,2.1041093,51,Tm3,0,0.0
-3.0352182,1.0100077,49,165,0,0.0
-0.8783461,-0.10694287,56,27,0,1.0
-1.502022,-7.703581,49,8,0,1.0
11.47798,4.918998,51,ENS,0,1.0
7.8333077,7.49166,57,AST,0,0.0
7.2856674,6.803658,57,AST,0,0.0
1.2584974,-1.2709787,51,53,0,0.0
-1.3592052,0.13393019,55,55,0,1.0
-0.5045278,-7.5580997,52,50,0,0.0
-1.4472528,-8.139072,49,8,0,0.0
-0.052597977,9.565651,49,5,0,0.0
-2.4634335,-4.5048475,50,12,0,2.0
0.053712558,-3.471634,48,86,0,0.0
2.859527,-1.6486704,49,LPi-34,0,0.0
7.104157,8.717849,57,AST,0,0.0
0.7740026,-2.4813023,49,67,0,0.0
-0.97264826,-5.3286395,50,66,0,0.0
-1.2307893,-7.656592,49,8,0,0.0
1.6661465,-4.3233795,49,146,0,0.0
0.9096828,-1.3422681,51,53,0,1.0
2.358166,6.9378757,53,T4/T5,0,1.0
2.1312418,-7.4374623,52,148,0,2.0
1.576475,-13.363363,49,Tm1/TmY8,0,0.0
-2.483204,-5.515198,49,95,0,1.0
1.4645244,3.2874022,52,TmY3,0,0.0
-0.834946,0.69893634,55,55,0,0.0
-3.208628,5.261326,50,Tm2,0,1.0
7.5948,-1.6604558,50,184,0,0.0
-2.2435005,-5.430388,50,18,0,1.0
4.7293196,0.3381019,54,Dm3,0,0.0
-2.873569,6.211556,50,Tm2,0,0.0
-6.8657446,10.849456,50,T2a,0,0.0
2.5119922,6.0220685,53,T4/T5,0,0.0
3.0507293,3.9474955,52,L2/L3,0,3.0
-6.187664,2.5890949,50,PB4/5,0,0.0
0.5191009,-6.862184,52,6,0,0.0
2.2094746,6.3026085,53,T4/T5,0,0.0
10.529209,-1.4307095,51,SUB,0,1.0
-5.6798596,-5.2846785,49,183,0,0.0
-5.587678,4.6820574,50,Tm9,0,1.0
-9.116979,6.152671,50,A/B-KC,1,2.0
7.974256,-7.435499,52,Lai,0,0.0
-0.98541987,-5.4597297,50,30,0,2.0
-0.1987671,-0.76057047,48,27,0,0.0
-6.218498,1.9229732,50,PB4/5,0,1.0
-3.099811,-2.236526,49,89,0,3.0
-1.3183775,-4.433325,48,64,0,0.0
0.48221117,-6.810988,52,6,0,1.0
4.006573,-5.007233,53,Clock_C,0,0.0
0.073040254,0.16763024,56,80,0,1.0
2.7195175,-4.065674,49,Clock_B,0,1.0
-1.157664,-3.1512785,48,71,0,0.0
-1.2698051,-4.109264,48,11,0,3.0
-0.9484939,6.17459,52,C2,0,2.0
-3.7022862,-5.43748,50,14,0,0.0
3.9860005,-3.0273843,50,24,0,0.0
-7.4705048,-5.2132688,53,Poxn,0,2.0
-10.629909,-6.5341535,49,Mi1,0,1.0
0.59118515,-7.907397,52,50,0,3.0
-2.7790694,2.7497416,55,127,0,1.0
1.6355596,-4.957397,49,6,0,0.0
-1.1663599,1.1706775,55,69,0,1.0
-0.25738326,-0.48712805,48,27,0,0.0
-1.0178652,-5.4114065,50,66,0,2.0
-9.328971,-1.9397526,50,Pm1-3,0,0.0
2.5101943,-2.1049023,49,Dm12,0,2.0
-4.3622937,-1.1567957,49,77,0,0.0
-1.0104223,1.0368888,55,55,0,2.0
-7.5752573,0.20809464,51,TmY5a,0,0.0
11.1197,4.989942,51,ENS,0,0.0
-7.3561835,0.30950898,51,TmY5a,0,0.0
-10.32085,7.6375313,49,G-KC,1,7.0
7.936833,7.131785,57,AST,0,0.0
-1.7673104,2.4810054,55,69,0,1.0
-2.1969209,1.346349,56,19,0,0.0
0.29204556,-7.0273743,52,6,0,1.0
-0.47941405,-2.3514485,48,100,0,0.0
-6.2098227,2.8704379,50,PB4/5,0,0.0
-1.8042142,-3.091202,48,79,0,0.0
-11.917835,2.1008306,49,T3,0,1.0
-2.9168956,5.96033,50,Tm2,0,2.0
4.8685017,-2.9345481,50,24,0,0.0
3.701425,3.7282867,52,L2/L3,0,2.0
-0.035086922,-2.1466546,48,106,0,0.0
-3.0299885,8.488372,51,26,0,0.0
0.42340764,-0.5694195,48,27,0,0.0
3.218184,-0.6095819,54,125,0,0.0
-0.45462206,0.53598726,56,113,0,0.0
3.6664581,1.2643863,50,170,0,1.0
-2.1794605,-4.9955015,49,95,0,0.0
-0.39118195,-4.7289658,48,36,0,0.0
8.64944,3.8526707,51,ENS,0,0.0
-0.58725,-2.7115877,48,25,0,0.0
3.2482846,-1.8153198,50,170,0,0.0
-4.728489,-2.322611,49,139,0,1.0
-3.4853342,-3.6267262,49,63,0,0.0
-1.1059464,1.3084698,55,55,0,2.0
1.900142,-6.9506707,52,166,0,0.0
-6.0081205,5.6953263,50,Tm9,0,0.0
1.8401603,1.043754,51,87,0,1.0
4.9069524,1.6782104,54,65,0,0.0
1.4544739,5.433287,53,T4/T5,0,0.0
6.7514744,5.896675,57,AST,0,0.0
-6.3980618,-0.095212854,51,126,0,0.0
7.629625,8.795226,57,AST,0,0.0
1.4391371,5.040183,53,T4/T5,0,1.0
-3.5362573,-3.9520056,49,35,0,2.0
2.968941,-3.1462736,49,119,0,0.0
2.4903307,-0.49990407,54,72,0,0.0
-4.8882856,2.187864,52,61,0,0.0
-7.290999,0.24656197,51,TmY5a,0,1.0
-1.1827499,-2.2413614,48,71,0,1.0
-4.421656,-6.513359,51,OPN,0,0.0
-2.1028476,-6.299923,50,50,0,2.0
-0.6592945,-3.5094428,48,38,0,0.0
5.0352654,0.55904096,54,Dm3,0,0.0
-7.156312,0.21512927,51,TmY5a,0,1.0
-0.8345048,-3.8849063,48,38,0,0.0
6.3055596,6.3858085,57,AST,0,0.0
2.8685305,-0.17556179,54,125,0,2.0
1.9804792,-3.8365388,49,7,0,0.0
-0.41269433,1.732602,55,55,0,1.0
2.0876615,-6.6577,52,108,0,1.0
4.297236,0.2790425,54,Dm3,0,1.0
4.104779,-2.6969934,50,24,0,2.0
-1.0200405,6.5308375,52,C2,0,0.0
-1.7526013,-7.4131866,49,122,0,2.0
-5.778626,0.26584277,49,Mi9,0,3.0
-0.9314747,-4.9631715,48,36,0,1.0
-0.9782879,6.2260404,52,C2,0,0.0
-3.4172144,0.4622189,49,109,0,1.0
1.4312238,-13.113675,49,Tm1/TmY8,0,0.0
-9.429626,-2.9573433,50,Pm1-3,0,0.0
1.1613266,-3.1438515,49,7,0,1.0
1.3835708,-7.595252,52,157,0,0.0
8.615221,5.9278417,51,ENS,0,0.0
-7.434483,2.526748,51,Tm3,0,0.0
8.760367,3.4759035,51,ENS,0,0.0
-5.851476,0.92883986,49,Mi9,0,1.0
-7.414019,3.1224034,51,142,0,0.0
4.814698,-1.241873,54,15a,0,0.0
-5.128802,3.4329963,52,61,0,0.0
2.4720883,0.09319933,54,72,0,0.0
3.1366053,-5.118652,49,32,0,4.0
-1.9997567,-6.312641,50,30,0,2.0
-1.8074654,-4.1059036,48,12,0,1.0
-4.5254946,-5.3697066,50,14,0,4.0
-10.748969,-6.3173294,49,Mi1,0,0.0
1.7301154,-8.993989,52,LLPC1,0,1.0
-8.654915,5.713275,50,A/B-KC,1,0.0
-4.8129954,0.7243591,49,Tm5c,0,0.0
-2.3506808,-3.1496928,55,128,0,1.0
-11.490954,-0.8205672,52,178,0,1.0
-1.0122205,-4.2239795,48,38,0,2.0
-0.9038786,-4.459385,48,36,0,0.0
7.4059896,4.478418,51,ENS,0,0.0
2.3620398,7.22237,53,T4/T5,0,0.0
0.47411278,-7.018533,52,6,0,0.0
7.6634846,7.4125304,57,AST,0,0.0
2.2934206,-4.8379054,49,129,0,2.0
-1.8835417,-12.966407,50,Mi15,0,0.0
-3.01135,-0.13615495,49,Pm4,0,0.0
1.5053203,5.444934,53,T4/T5,0,0.0
0.07755102,-8.116006,51,215,0,1.0
0.7929407,-5.2163563,49,146,0,1.0
-1.6851892,-5.3951583,50,30,0,1.0
2.4443521,-3.5698235,49,119,0,2.0
-0.677841,-7.1448264,52,50,0,1.0
2.3017726,0.04034088,54,72,0,0.0
6.9507174,5.911381,57,AST,0,0.0
-3.8871207,-7.4541063,51,OPN,0,1.0
-3.3114276,-1.5609146,49,104,0,0.0
-2.2627718,8.373233,51,26,0,1.0
-7.343399,-5.1327367,53,Poxn,0,1.0
6.2371273,5.536413,57,AST,0,0.0
-8.260649,-3.7977788,53,173,0,0.0
1.3666656,3.260501,52,TmY3,0,1.0
-2.7070792,8.386572,51,26,0,0.0
0.7683142,-6.602726,52,6,0,0.0
9.829936,7.172903,51,ENS,0,0.0
5.270176,10.510216,52,Dm9,0,0.0
-2.3253884,0.1710736,49,152,0,0.0
-12.952183,1.9119854,49,T3,0,0.0
-1.6163807,-3.8222868,48,12,0,0.0
-0.6373606,-10.389668,51,98,0,0.0
3.9816747,-1.9546084,50,24,0,2.0
3.2648995,-6.9674664,52,Pm3,0,1.0
10.126875,4.5835495,51,ENS,0,0.0
-4.8198133,1.1900319,49,Tm5c,0,1.0
1.8908398,-2.2546744,49,Dm12,0,0.0
-1.541633,-7.2869887,49,8,0,2.0
2.4805808,-4.2997684,49,130,0,1.0
0.59264517,-1.8555069,51,53,0,0.0
-0.042818632,-4.892815,48,94,0,0.0
-1.3487993,2.784879,55,83,0,0.0
-2.6385329,-3.302495,48,12,0,1.0
6.2030916,5.6402345,57,AST,0,0.0
-0.65423834,-1.1731151,48,143,0,0.0
2.7436407,0.33004323,54,72,0,1.0
-1.593356,-2.6900446,48,12,0,0.0
-0.35257447,-6.8298526,52,50,0,0.0
-7.6774364,2.7787712,51,142,0,1.0
-1.8883966,-2.3599997,48,79,0,0.0
-4.4096847,-5.1913757,50,35,0,5.0
-3.4631093,-6.4943924,49,39,0,0.0
-1.5473492,4.862755,49,Dm10,0,0.0
0.9515974,-6.034751,49,23,0,1.0
-9.255427,6.198054,50,A/B-KC,1,4.0
-9.20322,-2.5821342,50,Pm1-3,0,0.0
3.2313964,-4.2696137,49,119,0,0.0
-1.6863655,-2.21284,48,71,0,0.0
2.3646524,-6.6885557,52,166,0,1.0
0.2358966,-3.5783136,48,86,0,0.0
4.361916,-1.254845,54,15a,0,0.0
-2.575991,-4.032519,48,12,0,0.0
-2.569197,-3.9097896,48,12,0,0.0
-3.6279123,-3.011133,49,35,0,3.0
7.600144,-7.737338,52,Lai,0,2.0
-6.045845,3.082569,50,PB4/5,0,2.0
-5.9472756,5.2651925,50,Tm9,0,0.0
4.845192,0.35695124,54,Dm3,0,0.0
-13.043882,1.8330057,49,T3,0,0.0
-1.7553211,-5.343958,50,147,0,1.0
1.8183845,-5.9920177,52,166,0,1.0
-13.323126,-2.1815689,50,T1,0,0.0
-0.2254752,-4.0457025,48,38,0,0.0
7.1702986,6.041617,57,AST,0,0.0
10.562117,6.5884504,51,ENS,0,0.0
-2.8071587,-3.214455,49,39,0,0.0
-1.8141559,-5.276556,50,66,0,2.0
8.381562,1.3847094,50,CSM,0,0.0
-1.7532729,-5.6525173,50,30,0,1.0
-2.8017077,-1.6884236,49,LPLC1/2,0,1.0
-11.583421,6.053932,49,A/B*-KC,1,3.0
-1.4604611,-7.6521235,49,122,0,1.0
2.3893778,6.7465506,53,T4/T5,0,1.0
-4.761081,0.26331604,49,126,0,0.0
-1.4673033,-5.1891785,50,12,0,0.0
-3.0128956,-2.0847602,49,89,0,4.0
-0.03156519,9.700633,49,5,0,0.0
1.9635627,1.0925943,51,87,0,0.0
6.9421515,0.9290234,52,Lawf1,0,1.0
-1.4303279,-3.6320598,48,64,0,1.0
8.735561,1.1544695,50,CSM,0,0.0
-5.756111,-3.2223597,51,58,0,1.0
-1.1343052,-6.661376,49,30,0,1.0
-4.454854,7.204248,52,Tm4,0,0.0
1.781033,-1.2554947,49,101,0,0.0
-7.306544,0.32080978,51,TmY5a,0,0.0
-0.8729429,-6.986548,52,50,0,1.0
-1.151379,-5.613648,50,147,0,1.0
-3.425103,-2.0989718,49,138,0,0.0
-11.146002,6.4852386,49,A/B*-KC,1,1.0
-3.9226425,-6.622088,51,OPN,0,1.0
-0.6435396,-5.934772,49,94,0,0.0
-2.3689232,-2.8019097,48,11,0,2.0
1.272642,-4.219466,49,7,0,1.0
-0.3751469,-1.5635805,48,25,0,0.0
5.2778993,0.23176575,54,Dm3,0,1.0
7.5010495,8.390905,57,AST,0,0.0
-3.9772367,1.4214985,53,131,0,0.0
4.2347603,2.4446108,50,L4/L5,0,0.0
-0.28570366,9.555863,49,5,0,1.0
-9.609078,-2.8563228,50,Pm1-3,0,1.0
-11.839442,6.2651076,49,A/B*-KC,1,1.0
-10.311245,7.598053,49,G-KC,1,6.0
4.8967223,1.5160733,54,65,0,0.0
-6.3202844,-0.2006908,51,126,0,0.0
-0.9527541,-5.4265943,50,66,0,0.0
-0.87515044,-5.016749,48,64,0,0.0
-1.655292,-0.19598787,49,152,0,0.0
1.47615,-13.359501,49,Tm1/TmY8,0,1.0
-1.3026389,-3.4624813,48,71,0,0.0
2.511603,1.5994236,51,87,0,2.0
8.133353,1.7938921,50,CSM,0,0.0
-1.0482984,6.238321,52,C2,0,1.0
8.679473,8.223357,57,AST,0,0.0
-3.1270046,11.808303,52,Dm8/Dm11,0,0.0
-5.9578547,0.7172993,49,Mi9,0,0.0
-3.2982976,-2.3651543,49,138,0,1.0
0.7199087,1.0850433,56,34,0,0.0
4.3553767,-1.1346402,54,15a,0,1.0
10.454608,9.71044,50,AstA/NPF,0,2.0
-1.624104,4.7049894,49,Dm10,0,1.0
-0.5064015,-4.555626,48,30,0,1.0
1.7027223,-2.57854,49,67,0,1.0
-0.8195829,-4.6748047,48,64,0,0.0
2.3014827,-2.2834287,49,Dm12,0,0.0
-10.707727,-6.584802,49,Mi1,0,0.0
-2.7117884,2.5490212,55,127,0,1.0
-1.8840444,-13.022144,50,Mi15,0,0.0
0.06936885,9.74139,49,5,0,0.0
9.780918,2.950111,52,CTX,0,0.0
1.1054862,-4.5265884,49,7,0,2.0
-3.0731504,-6.4171963,50,14,0,0.0
3.7445064,-3.0485656,50,24,0,0.0
-7.3568034,-2.2276413,49,Pm4,0,0.0
3.6865396,-1.1847179,54,15a,0,1.0
-5.0411024,-0.5777905,49,Pm4,0,0.0
1.0071864,-3.7049432,49,7,0,1.0
2.485618,0.13534717,54,72,0,0.0
-9.878794,8.525069,49,G-KC,1,0.0
4.195846,-2.7266216,50,24,0,1.0
-6.5770626,-4.014019,51,58,0,1.0
-3.4953396,-5.439536,50,14,0,5.0
-10.737178,8.5946865,49,G-KC,1,5.0
2.646624,-5.064112,49,32,0,1.0
-2.1516852,-4.8269715,50,147,0,0.0
-11.205662,2.6559732,49,T2,0,0.0
-1.3303382,-2.9460406,48,11,0,0.0
-10.52076,8.316692,49,G-KC,1,2.0
-3.0400836,-4.3308573,49,207,0,2.0
-1.6907389,-7.691605,49,84,0,2.0
5.595875,0.69216186,54,Dm3,0,0.0
-0.3413949,-4.395308,48,38,0,1.0
-0.10794451,3.58664,55,Tm20,0,0.0
-7.0844507,-2.2029808,49,Pm4,0,0.0
-8.789368,6.075936,50,A/B-KC,1,2.0
-1.7025784,-3.9676034,50,66,0,1.0
-0.23330773,8.356661,49,5,0,3.0
4.92518,0.7235107,54,Dm3,0,0.0
0.6815274,-5.84087,49,122,0,1.0
1.6897744,-4.6454926,49,146,0,0.0
8.45961,0.4947005,50,CSM,0,0.0
1.875915,-4.539403,49,32,0,0.0
-4.5733676,-7.0306573,51,OPN,0,0.0
-5.7836876,5.0918717,50,Tm9,0,1.0
6.3526287,6.7755146,57,AST,0,0.0
2.753584,-4.699334,49,32,0,0.0
0.76926196,-7.613556,52,6,0,1.0
-4.214385,-7.01896,51,OPN,0,0.0
-3.6212595,-4.7418337,50,35,0,5.0
10.769137,4.779264,51,ENS,0,0.0
-2.416026,-7.3339586,49,8,0,0.0
4.6570234,2.7861283,57,65,0,0.0
6.729186,1.1653014,52,Lawf1,0,0.0
-1.5852107,1.8705134,55,69,0,2.0
-6.3764334,-7.708188,50,81,0,1.0
3.2030976,-4.8846974,49,32,0,2.0
5.503835,0.5397456,54,Dm3,0,0.0
-1.9313234,-0.8793261,49,LC10a/b,0,0.0
5.4072328,3.5433168,57,65,0,0.0
1.0281453,-0.41558313,51,208,0,0.0
3.081676,7.5329165,53,T4/T5,0,2.0
-0.09242883,-4.203025,48,100,0,3.0
-8.0402,0.23839475,51,TmY5a,0,0.0
-3.6450987,-4.224986,51,168,0,0.0
-3.3222735,-6.7867603,51,OPN,0,2.0
